1	_init__galme
2	_inigmeu
3	_clsgmeu
4	_inigmerq
5	_clsgmerq
6	_initqs
7	_add2qs
8	_isethi
9	_qforac
10	_gforac
11	_zpad
12	_fmdir
13	_makedir
14	_dexist
15	_fexist
16	_inifdef
17	_creatfor
18	_getdefb
19	_getecho
20	_getdesc
21	_modfor
22	_delfor
23	_valadr
24	_valatt
25	_valrrr
26	_valpri
27	_gmeSendMsg
28	_valfnm
29	_islocal
30	_valslnm
31	_dlstxst
32	_wrtany
33	_foracc
34	_register_exp
35	_uqsptr
36	_myqsptr
37	_getqik
38	_savqik
39	_iniqik
40	_insqik
41	_delqik
42	_getallf
43	_fnmidx
44	_fididx
45	_getfid
46	_getfnm
47	_addecho
48	_delecho
49	_readmsg
50	_nextmsg
51	_prevmsg
52	_nearmsg
53	_nextseq
54	_prevseq
55	_markread
56	_firstnew
57	_inormrd
58	_seqctx
59	_msgctx
60	_inictx
61	_alcarr
62	_ulname
63	_dlname
64	_copymsg
65	_fwdmsg
66	_txtlen
67	_delmsg
68	_expavl
69	_reply
70	_qsidx
71	_isetac
72	_tagatt
73	_dlstart
74	_dlabt
75	_dldone
76	_tagmsg
77	_modmsg
78	_setafwd
79	_accstr
80	_getftpc
81	_isexpa
82	_gmexinf
83	_absadqs
84	_idelqs
85	_qsdelf
86	_qsoldm
87	_qsoldr
88	_readpar
89	_expidx
90	_expinf
91	_numexp
92	_exphlp
93	_setgmecb
94	_tmpanam
95	_istmp
96	_tpcfnm
97	_impmsg
98	_gsndmsg
99	_newslst
100	_edtslst
101	_addslst
102	_rstlstp
103	_nxtsys
104	_getslst
105	_nxtslst
106	_vfwdadr
107	_vfwdatt
108	_vfwdpri
109	_setcfl
110	_msgintg
111	_forintg
112	_chkcfl
113	_simpsnd
114	_getdefp
115	_sendchg
116	_gmerqopn
117	_valfornm
118	_gencfl
119	_adrxst
120	_fixadr
121	_seqdefp
122	_seqdefb
123	_delslst
124	_slstfil
125	_val2gme
126	_thrctx
127	_thrinfo
128	_nxtdefp
129	_nxtdefb
130	_prvdefp
131	_prvdefb
132	_numforums
133	_delqs
134	_setac
135	_sethi
136	_gethi
137	_setscan
138	_getscan
139	_parscc
140	_setaxes
141	_cpyaxes
142	_cfgfacc
143	_aprvmsg
144	_exmtmsg
145	_chkmycfl
146	_faccok
147	_qsc2ots
148	_sfinqs
149	_addf2ots
150	_igetfid
151	_igetac
152	_igethi
153	_forctx
154	_fstscnf
155	_scnfidx
156	_fstscnm
157	_onsqsp
158	_himsgid
159	_fiddefp
160	_fiddefb
161	_gdlatt
162	_maxqsf
163	_valpfx
164	_frdmsg
165	_frdseq
166	_readparf
167	_grdmsg
168	_markreadf
169	_udlnam
170	_setslst
171	_skppfx
172	_getAdrForID
173	_extAdrForNam
174	_gmeSetAppInfo
175	_gmeGetAppInfo
176	_gmeModAppInfo
177	_gmeGetAppSect
178	_gmeSetAppSect
179	_hook_gme
180	_gmeGetForDft
181	_gmeRecommend
182	_gmeGCreateFor
183	_gmeGModifyFor
184	_gmeGDeleteFor
185	_gmeSysID
186	_gmeGReadGlob
187	_gmeCreateGrp
188	_gmeGCreateGrp
189	_gmeMaxGrpFor
190	_gmeGetGrpP
191	_gmeGetGrpB
192	_gmeNextGrpP
193	_gmeNextGrpB
194	_gmePrevGrpP
195	_gmePrevGrpB
196	_gmeGetGrpFDefP
197	_gmeGetGrpFDefB
198	_gmeNextGrpFDefP
199	_gmeNextGrpFDefB
200	_gmePrevGrpFDefP
201	_gmePrevGrpFDefB
202	_gmeGetGrpFIdx
203	_gmePrevGrpFIdx
204	_gmeNextGrpFIdx
205	_gmeModifyGrp
206	_gmeGModifyGrp
207	_gmeModGrpHdr
208	_gmeGModGrpHdr
209	_gmeModGrpFor
210	_gmeGModGrpFor
211	_gmeAddGrpFor
212	_gmeGAddGrpFor
213	_gmeDelGrpFor
214	_gmeGDelGrpFor
215	_gmeDeleteGrp
216	_gmeGDeleteGrp
217	_gmeEmlSysUID
218	__maxqsf
219	_qssiz
220	_forccr
221	_forlif
222	_fmschg
223	_fulchg
224	_fkuchg
225	_fdlchg
226	_fkdchg
227	_fdnaud
228	_fupaud
229	_fopmfd
230	_forsys
231	_forprv
232	_dftfor
233	_emllif
234	_e2urrr
235	_emschg
236	_eatchg
237	_epkchg
238	_rrrchg
239	_prichg
240	_lstchg
241	_dfpref
242	_ednaud
243	_eupaud
244	_alweat
245	_alwrrr
246	_alwpri
247	_chgfwd
248	_emlkey
249	_eatkey
250	_rrrkey
251	_prikey
252	_qikkey
253	_massky
254	_edstky
255	__txtlen
256	_emrchg
257	_edachg
258	_edkchg
259	_hdlimphook
260	_newmsghook
261	_gmeGExportMsg
262	_expasp
263	_gmeGApprove
264	_gmeGExempt
265	_gmeGDeleteMsg
266	_gmeGForward
267	_gmeGModifyMsg
268	_gmeGThreadInfo
269	_gmeReg2SysID
270	_gmeLoadQS
271	_gmeSaveQS
272	_gmePlainText
273	_gmeForceEcho
274	_gmeSysID2Reg
275	_othqsp
276	_gmeGetGrpID
277	_gmeNamedGrpP
278	_gmeNamedGrpB
279	_gmeGrpExist
280	_gmeUserOpen
281	_gmeUserReference
282	_gmeUserGetQS
283	_gmeUserClose
284	_hook_gme_p
285	_gdlstart
286	_gdlabt
287	_gdldone
