1	___READ
2	___SIGNALPTR
3	___WRITE
4	__C_EXIT
5	__CEXIT
6	__CHECKNULL
7	__CHMOD
8	__CLEANUP
9	__CLOSE
10	__CREAT
11	__CTYPE
12	__DOS_GETFILEATTR
13	__DOS_SETFILEATTR
14	__DOSERROR
15	__EXIT
16	__EXITBUF
17	__EXITFOPEN
18	__EXITOPEN
19	__FGETC
20	__FPUTC
21	__FPUTN
22	__GETFP
24	__IOERROR
25	__ISDST
26	__LONGTOA
27	__MKNAME
28	__MMODEL
29	__NFGETC
30	__NUNGETC
31	__OPEN
32	__OPENFP
33	__READ
34	__REALCVT
35	__RESTOREZERO
36	__SCANNER
37	__SCANPOP
38	__SCANRSLT
40	__SCANTOL
41	__SETUPIO
42	__STPCPY
43	__STREAMS
44	__TERMINATE
45	__TMPNAM
46	__UTOA
47	__VPRINTER
48	__WRITE
49	__XFCLOSE
50	__XFFLUSH
51	_AABBTV
52	_ABORT
53	_ABSBTV
54	_ACCACCT
55	_ACCBB
56	_ACCTMP
57	_ACTVSCN
58	_ACTVSCNSP
59	_ADDCRD
60	_ADDKYU
61	_ADDRES1
62	_ADDRES2
63	_ADDXRF
64	_ALCDUP
65	_ALCMEM
66	_ALCRSZ
67	_ALCVDA
68	_ALCZER
69	_ALLDGS
70	_ANPBTV
71	_ANSION
72	_ANSSTG
73	_APPLYEM
74	_ASKTBL
75	_ATEXIT
76	_ATOI
77	_ATOL
78	_AUDBB
79	_AUXCRT
80	_AUXHDL
81	_BACKHDL
82	_BAUDAT
83	_BBSTTL
84	_BDSPEC
85	_BEGIN_POLLING
86	_BELPER
87	_BGNCNC
88	_BGNEDT
89	_BGNLOF
90	_BOOTEM
91	_BYENOW
92	_CALCRC
93	_CATAEXIT
94	_CATASTRO
95	_CATFIX1
96	_CATFIX2
97	_CHANNEL
98	_CHGHOUR
99	_CHGMIN
100	_CHIMOVE
101	_CHISET
102	_CHKDFT
103	_CHNEMD
104	_CHOOSE
105	_CHOOUT
106	_CHOOWD
107	_CHROPT
108	_CLFILE
109	_CLOCK
110	_CLOSE
111	_CLREOL
112	_CLRINP
113	_CLRPRF
114	_CLRXRF
115	_CLS
116	_CLSBB
117	_CLSBTV
118	_CLSHEAD
119	_CLSMSG
120	_CLSPTR
121	_CNCALL
122	_CNCCHR
124	_CNCHEX
125	_CNCINT
126	_CNCLON
127	_CNCNUM
128	_CNCSIG
129	_CNCUID
130	_CNCWRD
131	_CNCYESNO
132	_CNTDIR
133	_CNTRBTV
134	_COFDAT
135	_COLOR
136	_COMPANY
137	_CONDEX
138	_CORELEFT
139	_CPUTYPE
140	_CPYKEY
141	_CRDUSR
142	_CREATNEW
143	_CREATTEMP
144	_CRTBTV
145	_CRTCLASS
146	_CURCURS
147	_CURCURX
148	_CURCURY
149	_CURSACT
150	_CURSIZ
151	_CURUSR
152	_CVTSCN
153	_DATAPH
154	_DATOFC
155	_DAYTODAY
156	_DBYTES
157	_DCDATE
158	_DCLVDA
159	_DCTIME
160	_DEDCRD
161	_DELACCT
162	_DELBTV
163	_DELXRF
164	_DEPAD
165	_DFLTASCN
166	_DFLTMSCN
167	_DFSTHN
168	_DFTBEL
169	_DIGALW
170	_DINSBTV
171	_DISPAG
172	_DLTCLS
173	_DOSTOUNIX
174	_DSAIRP
175	_DSKFRE
176	_DSPCHC
177	_DSPMNU
178	_DSPMSG
179	_DTRACK
180	_DUPDBTV
181	_ECHON
182	_ECHONU
183	_EDTCHC
184	_EDTIMR
185	_EDTVAL
186	_EMLSDROU
187	_EMUBEL
188	_EMUCHN
189	_ENAIRP
190	_ENAPAG
191	_ENDCNC
